(Intercept),spkr: old,prec: maintain,load: yes,iteration,coefname
2129.854046073263,84.75298076169497,-262.52388893920653,112.80296505043071,13,(Intercept)
77.49923560676899,16.294635815238802,31.363780191051482,16.29460947539628,13,spkr: old
27.482258752591306,5.201281067137056,-8.370288509231045,6.922716694791324,13,prec: maintain
2.8610843156951676e-166,1.9791952237976196e-7,5.747733317565877e-17,4.43063298109139e-12,13,load: yes
2202.937627639897,45.63456939923433,-391.38581065431396,78.83251929697191,14,(Intercept)
69.81788240870132,16.329084998750698,39.59137681539188,16.32906262070047,14,spkr: old
31.55262737337544,2.794680130743745,-9.885632734604862,4.827743093901505,14,prec: maintain
1.6502933087060556e-218,0.00519510896296963,4.805363852167885e-23,1.3808907401921885e-6,14,load: yes
2278.62843785373,52.383305698999784,-379.5772264255707,73.78064326431625,15,(Intercept)
72.3416409305014,16.41090894492833,42.59897309893685,16.410886175108384,15,spkr: old
31.498158025511305,3.191980765647259,-8.910478324066545,4.495835415410099,15,prec: maintain
9.205903381088815e-218,0.0014130074176667104,5.08128636439415e-19,6.929732454608417e-6,15,load: yes
2215.826658925298,85.2888109653184,-383.2951205312768,48.40016649544,16,(Intercept)
77.29681284548856,15.98531401220377,49.11657109278599,15.985294009886273,16,spkr: old
28.666468607891964,5.335447955555069,-7.8037841812531035,3.027793324633654,16,prec: maintain
9.993730499603996e-181,9.530896430462899e-8,6.007789985793668e-15,0.0024634650533064567,16,load: yes
2269.533025014108,76.67433555142216,-332.1628410033817,78.7199672221665,17,(Intercept)
77.07536239190557,16.329256852160988,42.968623674355804,16.32923407902204,17,spkr: old
29.44563547394301,4.695518984458573,-7.730357935611992,4.820799728953427,17,prec: maintain
1.4318343018103142e-190,2.659306671150147e-6,1.072446115404811e-14,1.4298384774082559e-6,17,load: yes
2177.768659092879,60.65761141127334,-291.77392707675824,31.8239284408531,18,(Intercept)
81.44540792389053,15.79580919897926,46.923205979476194,15.795787217024955,18,spkr: old
26.73899873063402,3.840107882234555,-6.218115769932209,2.0147098719177956,18,prec: maintain
1.6578552810589467e-157,0.00012298025563882239,5.031602803719944e-10,0.04393505723368677,18,load: yes
2203.5171102650643,95.47440769872254,-370.7773744849056,98.64737660325751,19,(Intercept)
74.70716427434714,16.084740819736904,50.093736240617694,16.084719542981716,19,spkr: old
29.495392197903374,5.935713156258629,-7.401671392685355,6.132987046472971,19,prec: maintain
3.298608560023957e-191,2.9257093242228564e-9,1.3448095729546046e-13,8.624417287656632e-10,19,load: yes
2082.999552410832,81.89620615094623,-357.3497713446204,85.63249614798204,20,(Intercept)
72.77210643075163,16.30392629129633,54.97729261655852,16.30390667033631,20,spkr: old
28.62359844417819,5.023097178418035,-6.499952150008035,5.25226854394252,20,prec: maintain
3.4174105148200973e-180,5.084480136064909e-7,8.034556330307663e-11,1.5023719851662506e-7,20,load: yes
2096.0068090837017,83.5889691795029,-317.7656901582103,90.2160595943676,21,(Intercept)
79.09405254412663,16.4033184935522,44.86576896226011,16.40329604507553,21,spkr: old
26.500182272419764,5.095857232325274,-7.082586513239221,5.499873887934344,21,prec: maintain
9.645555832847097e-155,3.471666934397897e-7,1.4148837432685436e-12,3.800629828826803e-8,21,load: yes
2174.5420236327236,60.41283513618395,-323.7744607737054,84.68525326592017,22,(Intercept)
74.1118494880954,16.50571603625147,39.14398734348434,16.505691770104306,22,spkr: old
29.341354164721267,3.660115986698145,-8.271371486318419,5.13066973777525,22,prec: maintain
3.080534086448541e-189,0.0002521011081144145,1.3242672277299516e-16,2.8871308057286786e-7,22,load: yes
2246.544973789447,70.64744626389164,-395.93518499805924,100.34405726308331,23,(Intercept)
65.56280111242374,16.23520915529163,35.05298030897102,16.23518586726975,23,spkr: old
34.265542894318784,4.35149591164122,-11.295335846142832,6.180653432824422,23,prec: maintain
2.5596549552576194e-257,1.3521184338304425e-5,1.3837407794554966e-29,6.383681862643814e-10,23,load: yes
2124.9896796440166,78.56502292829236,-299.8426249448462,83.84038923237404,24,(Intercept)
77.68882253068864,15.684812050171617,42.95110770962934,15.68479114171811,24,spkr: old
27.35257930836322,5.008987208580082,-6.981021932470989,5.345330293202117,24,prec: maintain
1.0062428935570617e-164,5.471720926537092e-7,2.9304055628735808e-12,9.025232409155902e-8,24,load: yes
2107.9334067214345,42.97192160723349,-333.2100059384262,60.650367456646926,25,(Intercept)
88.02515920465794,16.364930466560953,49.13672122732924,16.364907778287137,25,spkr: old
23.94694228067799,2.625854212765496,-6.7812828698285,3.7061233878211937,25,prec: maintain
9.943471852091674e-127,0.008643182765763292,1.1911339486563432e-11,0.00021045579947736524,25,load: yes
2305.043350649141,71.16537902939737,-337.78278042881885,88.26455952284384,26,(Intercept)
76.67722553282333,15.65838979667031,49.9283112455225,15.658369998700408,26,spkr: old
30.06164261463031,4.544872107126263,-6.765355606917523,5.636893209840456,26,prec: maintain
1.5380650625076852e-198,5.4968619530076565e-6,1.3298216303461563e-11,1.731454082291664e-8,26,load: yes
2121.158628351549,76.64227336533985,-282.75647658822265,74.48622761341906,27,(Intercept)
74.19439344508183,16.15731134192519,45.723369129438645,16.157287072686238,27,spkr: old
28.58920371013769,4.743504147652805,-6.184069152641948,4.610070197944148,27,prec: maintain
9.152179843251723e-180,2.1005264083964107e-6,6.246998046549499e-10,4.0253302719319925e-6,27,load: yes
2212.074112201488,82.87151901942904,-289.08686828305275,50.17043966090261,28,(Intercept)
81.80080449245115,16.232408781374392,56.75281143193035,16.232387825926985,28,spkr: old
27.042204852711752,5.105312473064293,-5.093789382219156,3.090761519433911,28,prec: maintain
4.71724698287654e-161,3.302483468039037e-7,3.5097666169518445e-7,0.0019964390952235374,28,load: yes
2232.569995448463,89.80097365731295,-313.3159761860499,89.948266224932,29,(Intercept)
82.72935898361519,15.91918473084215,44.45292625388266,15.919158596582195,29,spkr: old
26.986429278276297,5.641053557430659,-7.048264368393158,5.650315352988799,29,prec: maintain
2.1328057583312808e-160,1.6901277526770504e-8,1.8116320512668132e-12,1.60153755744769e-8,29,load: yes
2132.3632207108567,66.31986400216704,-382.4680207657528,71.34455883034916,30,(Intercept)
89.10718057670346,16.22407230708914,52.71787132825986,16.22405038042233,30,spkr: old
23.930318599580406,4.087744602394828,-7.254997425526314,4.3974566866755485,30,prec: maintain
1.481375921121005e-126,4.35587306817441e-5,4.01669475180453e-13,1.0952673263446454e-5,30,load: yes
2179.0461119977194,89.97512811642399,-358.82398872794056,29.768979631735334,31,(Intercept)
90.93377436864253,15.707713324399238,54.9690309723463,15.707692056142198,31,spkr: old
23.963000844592003,5.728085702752358,-6.52774812254662,1.8951848257105812,31,prec: maintain
6.7636707322825455e-127,1.0157025321069563e-8,6.676584808094447e-11,0.05806791976494733,31,load: yes
2096.0659565212686,58.514739540761234,-244.971583880216,75.56512825830634,32,(Intercept)
69.08395351931826,16.005765523485262,40.34379511648648,16.00574558450015,32,spkr: old
30.34085123595505,3.6558538518449835,-6.072100633391042,4.721125164671059,32,prec: maintain
3.3174359771372703e-202,0.00025632736471422723,1.2624777258077663e-9,2.3454354456943643e-6,32,load: yes
2121.556726805136,73.15353347200563,-240.9936662641348,58.97357793098971,33,(Intercept)
78.08376945981189,16.55154164010463,43.727114370558276,16.55151920706851,33,spkr: old
27.170265235428438,4.4197413789392,-5.511309624089836,3.563031114739268,33,prec: maintain
1.4591644808548007e-162,9.881909018941577e-6,3.561735332939732e-8,0.00036659720792506066,33,load: yes
2233.8197523463978,66.09813825263402,-325.41432057165844,72.41560511122894,34,(Intercept)
78.63565216404052,15.913668730605277,44.466476511476436,15.913647134574123,34,spkr: old
28.407213406031957,4.153544941243726,-7.318194426483773,4.550534801912139,34,prec: maintain
1.6470813870527334e-177,3.2736388254895376e-5,2.5132955219712817e-13,5.350973539876758e-6,34,load: yes
2257.011207301219,50.08475039324155,-377.4888773527098,88.67499952676279,35,(Intercept)
59.93922401974076,16.078210776599327,40.654361292735175,16.078191698678534,35,spkr: old
37.65499544268175,3.115069897338097,-9.285323034214437,5.51523462268776,35,prec: maintain
2.7103476884643e-310,0.0018390132608778521,1.6121738847536962e-20,3.483149652401576e-8,35,load: yes
2187.0360272793573,63.614204693063414,-330.58785306633683,67.674694324693,36,(Intercept)
76.08675361787311,16.109468945553807,47.45122159431539,16.109448332110162,36,spkr: old
28.743978725432346,3.9488703760542556,-6.966898679505038,4.20093183388536,36,prec: maintain
1.0771503502114556e-181,7.852085391677177e-5,3.240038352912627e-12,2.6581862432500254e-5,36,load: yes
2115.0575221317504,44.31453104013303,-315.6741401243769,84.15127030308656,37,(Intercept)
73.86233179534386,15.913917488669279,40.2391972964461,15.9138957578304,37,spkr: old
28.635130664329765,2.784639990227737,-7.844941284458898,5.2879113690109545,37,prec: maintain
2.4554772366033193e-180,0.0053587183655943674,4.331561070039321e-15,1.2372089568451474e-7,37,load: yes
2139.3544095686752,66.80921344066282,-349.56173446200114,119.0801467067561,38,(Intercept)
85.06267881251384,15.8209892478936,42.163013934799146,15.820964427395976,38,spkr: old
25.15032960911111,4.222821493261414,-8.290719800120625,7.526731208658427,38,prec: maintain
1.4015112490731627e-139,2.4126289906694316e-5,1.125651735610037e-16,5.2026314996024975e-14,38,load: yes
2168.540915028702,65.37989438982704,-349.9864475395064,52.08159576882222,39,(Intercept)
95.21748568226533,16.19644512837372,50.71365726477076,16.196422021221714,39,spkr: old
22.774608040638505,4.036681745384446,-6.9012267388302,3.215623530961417,39,prec: maintain
8.186968240102158e-115,5.421253124796709e-5,5.15553667202487e-12,0.00130161461201123,39,load: yes
2330.3790466116934,60.48969887959719,-370.8749475036695,79.00598349391231,40,(Intercept)
74.54947436382685,16.27562097766269,51.54553837253178,16.275600278391885,40,spkr: old
31.25949668321804,3.716583162179536,-7.195093100459416,4.85425926801629,40,prec: maintain
1.6586567820339015e-214,0.00020193519336373497,6.24181599993314e-13,1.2083755939951172e-6,40,load: yes
2150.2890725634948,80.35188190924418,-219.1589869103315,53.70598230005618,41,(Intercept)
88.16127346720907,16.573741393983955,48.17149177995175,16.573719132849728,41,spkr: old
24.390403949453823,4.848143819741923,-4.549557815470065,3.240430338511585,41,prec: maintain
2.1621209798191675e-131,1.246220416611492e-6,5.375876253519585e-6,0.0011934942992158793,41,load: yes
2058.110608348917,73.91175666030897,-258.91531342893114,87.39371783638562,42,(Intercept)
81.55797505930812,16.182401712748735,61.295529093801065,16.1823824152435,42,spkr: old
25.234940014784332,4.567415762647901,-4.22404891933816,5.400547063704439,42,prec: maintain
1.657365212997654e-140,4.937740087810324e-6,2.3995192953834937e-5,6.643797780454466e-8,42,load: yes
2131.309883553906,73.10265215404425,-273.57087310990033,81.18309591327346,43,(Intercept)
74.71152529383659,16.2727875078623,40.27192210493254,16.272764348006895,43,spkr: old
28.527190084415672,4.492325123690347,-6.79309203064815,4.988893968910504,43,prec: maintain
5.390135460925801e-179,7.044976207070085e-6,1.097553138118507e-11,6.072596413270618e-7,43,load: yes
2141.8375361193876,62.679277859391675,-325.69056120362796,73.8087261147129,44,(Intercept)
76.27044575733233,15.543924684195142,56.73647941922664,15.543905223641866,44,spkr: old
28.082142628797737,4.03239716692163,-5.740408367553014,4.748402994792569,44,prec: maintain
1.6187665630434386e-173,5.521077626234261e-5,9.444851585052969e-9,2.0502918613667264e-6,44,load: yes
2206.481091188598,56.07274304128329,-401.2595293267665,59.500734388215875,45,(Intercept)
80.88402426120041,15.89674488012919,48.57931696475598,15.896722435134514,45,spkr: old
27.279566160842393,3.5273097394532504,-8.25988413171552,3.742956111299329,45,prec: maintain
7.413641292137691e-164,0.00041980535051014796,1.4581394187742597e-16,0.00018186800390088253,45,load: yes
2117.446678947551,71.15572686226045,-361.0849358230246,62.524977409794054,46,(Intercept)
70.77479462462149,15.914606497191276,43.627069128779006,15.914585820088718,46,spkr: old
29.918090051382826,4.471095585983765,-8.276626026771794,3.9287844570148858,46,prec: maintain
1.1448267285951608e-196,7.781990457499963e-6,1.267143899711466e-16,8.537631939317736e-5,46,load: yes
2009.7241354168962,65.54719908776305,-223.53946540943778,87.77542212153381,47,(Intercept)
70.47518667432146,15.993524851107093,33.65180386998768,15.993500883384238,47,spkr: old
28.516762143592377,4.098358535593595,-6.642718657016814,5.488193158054865,47,prec: maintain
7.259861219969696e-179,4.1609041653963774e-5,3.0794932090813065e-11,4.060658938897026e-8,47,load: yes
2111.6203920936423,74.332092544783,-311.92302278711475,61.54922376419999,48,(Intercept)
70.63287161834826,15.96695681686808,46.60850034198476,15.966936081597373,48,spkr: old
29.8957177262082,4.655370049366942,-6.692406331429113,3.85479239408607,48,prec: maintain
2.236890378999955e-196,3.2339933156007677e-6,2.1953026971734003e-11,0.00011582787700293066,48,load: yes
2108.1131722409314,47.831904892410655,-272.2578550400917,70.37199819044817,49,(Intercept)
95.40281514979038,15.6849687264185,51.80422164694876,15.684946115206177,49,spkr: old
22.096970293078016,3.0495377916722552,-5.255514828416065,4.486594832622614,49,prec: maintain
3.3799890699709092e-108,0.0022919379530322173,1.4761095878000209e-7,7.2370512783321184e-6,49,load: yes
2187.5184703854015,79.08938976870468,-332.611891644419,88.4222498139635,50,(Intercept)
79.1272686938294,16.02029544436089,46.944926467620284,16.020273789884794,50,spkr: old
27.645570313435975,4.9368246698935865,-7.085150977365663,5.51939692003225,50,prec: maintain
3.1548962486338528e-168,7.940479649227026e-7,1.3889279565740414e-12,3.4016506197332353e-8,50,load: yes
2185.9106005651033,65.68668944307107,-272.602088876188,76.96810317842342,51,(Intercept)
76.34609875217197,15.659256872800773,39.9149638622132,15.659234672525256,51,spkr: old
28.631595278506833,4.194751384222139,-6.829571230910112,4.91518933000391,51,prec: maintain
2.717396609411364e-180,2.7317104363376064e-5,8.516879997712691e-12,8.869669995563027e-7,51,load: yes
2146.4611288841297,69.63118176492374,-316.1264061773219,68.31130032656603,52,(Intercept)
72.5056947147039,16.12588962130847,54.44311958112615,16.125869323421092,52,spkr: old
29.604035066901233,4.317974598617759,-5.806544676527202,4.23613133385319,52,prec: maintain
1.325847546881111e-192,1.5746754739931876e-5,6.377526092958552e-9,2.2740380035348137e-5,52,load: yes
2130.050400406672,64.00106342673949,-346.61627727775664,67.64704882271481,53,(Intercept)
76.0337290489861,15.841690936917923,45.776294418093606,15.84167006023996,53,spkr: old
28.014546005422783,4.040039897356514,-7.571960152824266,4.270196801566901,53,prec: maintain
1.0805354112949922e-172,5.344210945264576e-5,3.676342437897544e-14,1.9530055755209956e-5,53,load: yes
2211.060426460061,50.12041525722188,-334.6027271354676,69.2871169046499,54,(Intercept)
82.73631823625493,15.999092679141455,57.8683386354131,15.999072284717853,54,spkr: old
26.72418199884531,3.132703601533949,-5.78213812640379,4.330695909839237,54,prec: maintain
2.4649026400200542e-157,0.0017320425281952354,7.375710694559736e-9,1.4863883391143945e-5,54,load: yes
2205.759786568383,75.85110689329888,-305.5521299191319,85.99323711753345,55,(Intercept)
74.86495121314623,15.99089900188836,40.82524001561343,15.990874818172516,55,spkr: old
29.46318338321515,4.743392281093242,-7.4843927384695075,5.37764431873409,55,prec: maintain
8.534218090712633e-191,2.1016872208892918e-6,7.18787102536061e-14,7.546671565167338e-8,55,load: yes
2204.969314574926,64.99072255002191,-311.44350462840316,63.486975131629016,56,(Intercept)
70.10903903636711,16.161271934245423,42.37137434874017,16.161249894322367,56,spkr: old
31.450571065895794,4.021386609571727,-7.35032812636778,3.9283456135365324,56,prec: maintain
4.122822750604947e-217,5.785655705398387e-5,1.9772087234025329e-13,8.553223193678198e-5,56,load: yes
2113.235156156954,77.63763179842054,-352.05599010345713,90.92833371503262,57,(Intercept)
83.03103433687247,16.551856317946935,55.26121247519397,16.551836879860254,57,spkr: old
25.451148152426512,4.690569462848659,-6.37076123260036,5.493549409351134,57,prec: maintain
6.855882788466288e-143,2.724457143307785e-6,1.880922710968271e-10,3.939348259339316e-8,57,load: yes
2084.3308930448547,81.6841294193977,-254.2370137769622,88.67684599455518,58,(Intercept)
84.3943365923735,16.38496744308037,43.000486269322735,16.384943961160946,58,spkr: old
24.697520914373893,4.985309229521491,-5.912421831339594,5.4120933342680795,58,prec: maintain
1.137128032478087e-134,6.186279163449196e-7,3.371138446976595e-9,6.22922040366197e-8,58,load: yes
2117.058326905755,65.43718966175341,-315.0262901616812,82.25444729044158,59,(Intercept)
75.20807410945116,15.962471248521085,36.85255294780795,15.962448570342593,59,spkr: old
28.14934901570244,4.099439782409389,-8.548289466074003,5.152996855586811,59,prec: maintain
2.440755301800192e-174,4.1415140667151906e-5,1.2492608660042067e-17,2.563562652390378e-7,59,load: yes
2228.8074314190226,73.57875772210916,-344.3891272378708,71.32914573763952,60,(Intercept)
75.30067003560296,15.591849493991074,45.266248077259576,15.591827934190443,60,spkr: old
29.59877289757473,4.71905258901233,-7.608077582442308,4.5747776359964725,60,prec: maintain
1.5496000682129037e-192,2.369455657263601e-6,2.782028350076295e-14,4.7672604188537155e-6,60,load: yes
2130.533820904126,79.971633480879,-255.91956439040783,41.23713100206504,61,(Intercept)
70.25388383286928,16.311901168521615,37.08367224516423,16.31187880399477,61,spkr: old
30.326206960636753,4.9026555920536525,-6.901138665515526,2.528042998453746,61,prec: maintain
5.175243915594703e-202,9.454967141537481e-7,5.158734534927946e-12,0.011470030352807187,61,load: yes
2211.6098106473582,71.70071910826084,-339.16097448498135,43.12377457494796,62,(Intercept)
90.04945761451776,15.585865953677228,47.836492514332534,15.585843331431839,62,spkr: old
24.559945936762674,4.60036800787089,-7.090005070571669,2.7668553865148,62,prec: maintain
3.3864625161740557e-133,4.217451892373434e-6,1.3410708662743782e-12,0.005659985630102588,62,load: yes
2192.4642478011433,51.552283011716,-310.7895764128302,75.43479080578601,63,(Intercept)
66.65793728238079,15.60742717755152,45.857950658098815,15.607407910820827,63,spkr: old
32.89127052511812,3.303060935364459,-6.777223402981326,4.833268358001078,63,prec: maintain
2.9297227421946394e-237,0.0009563560375876764,1.2250738258983748e-11,1.343095397831602e-6,63,load: yes
2075.042635555169,87.04574765697868,-259.2353948390847,86.47622967917188,64,(Intercept)
70.53007348080507,16.670176456298076,45.41670189206955,16.670154483750512,64,spkr: old
29.420678770735957,5.221645246837945,-5.707930872108332,5.187488200152309,64,prec: maintain
2.98726090568186e-190,1.7734045302404465e-7,1.1435784497129046e-8,2.1314942629942398e-7,64,load: yes
2306.1584384361354,56.82157824068045,-389.2934824965923,99.37302835231961,65,(Intercept)
77.12603790292376,16.08590000816728,40.270559743849994,16.085877343444434,65,spkr: old
29.9011656911357,3.5323841508296385,-9.666949875362587,6.177656725252704,65,prec: maintain
1.900314132975064e-196,0.0004118306266152193,4.166095248688914e-22,6.505997996509535e-10,65,load: yes
2039.554118547937,72.12393183233506,-234.73072927047917,76.68978023028296,66,(Intercept)
62.15337529868488,16.21891059501002,38.15425908607296,16.21888845268822,66,spkr: old
32.81485693651609,4.44690359502475,-6.152150110973073,4.728423927076946,66,prec: maintain
3.6149022863397806e-236,8.711691026213539e-6,7.643947476716585e-10,2.262693714724696e-6,66,load: yes
2211.0884508320387,65.55060752489533,-321.0361750076971,75.13755814256818,67,(Intercept)
79.41748921581336,16.478626112720388,49.69623123193782,16.478603607662752,67,spkr: old
27.84132906573649,3.9779170348609756,-6.459970244209982,4.559704203797238,67,prec: maintain
1.3717192137738786e-170,6.9521619136027e-5,1.0472357098490699e-10,5.122572368495751e-6,67,load: yes
2158.226352893941,64.62397874828048,-354.9878287247911,65.75821842452207,68,(Intercept)
68.92534187843634,15.880800927087932,46.33201777955096,15.880780423079672,68,spkr: old
31.31252300061719,4.069314831473717,-7.661825358304772,4.140742247714419,68,prec: maintain
3.151630280774718e-215,4.715159660826717e-5,1.8330880080348195e-14,3.46183790261472e-5,68,load: yes
2026.1099091917274,75.86479362981157,-272.89504507229736,72.25775822223419,69,(Intercept)
69.5863611846898,16.02428559982999,47.81625320985097,16.02426536160405,69,spkr: old
29.11648022252824,4.73436354820189,-5.707160782227,4.50927119538172,69,prec: maintain
2.22075053508085e-186,2.1974354540098167e-6,1.1487625818337395e-8,6.505070977738704e-6,69,load: yes
2170.514284208566,88.90435092618284,-261.9564603518159,62.89298755974589,70,(Intercept)
75.97821622175579,15.915757509779818,40.688043935007734,15.915736244391795,70,spkr: old
28.567586765574205,5.585932738140389,-6.438167948556265,3.9516228840439225,70,prec: maintain
1.6988289237881925e-179,2.3244919651197197e-8,1.2092415722006132e-10,7.76229957711309e-5,70,load: yes
2181.9313199301655,55.97978624329961,-335.6902003755324,69.67370853088708,71,(Intercept)
61.621541487731335,15.83281094893938,43.97174288724837,15.83279134992988,71,spkr: old
35.40858062378367,3.535682098638942,-7.634225489681039,4.400595384034771,71,prec: maintain
1.2598378713365774e-274,0.0004067238190372709,2.2718199304321783e-14,1.0795425988129664e-5,71,load: yes
2157.694131833049,39.59791082762878,-261.84183442724736,89.32140609449637,72,(Intercept)
73.37640837579971,16.392634911853,47.97263319793412,16.39261402423518,72,spkr: old
29.405829197612768,2.415591577592982,-5.458150136284853,5.448881182857216,72,prec: maintain
4.6257330135208e-190,0.01570967150648491,4.811207631965022e-8,5.0687659630395944e-8,72,load: yes
2187.239004232423,66.20190128732288,-332.1786930491592,83.13003389161264,73,(Intercept)
68.89012276918548,15.526156159419727,45.99900311290583,15.526136745401033,73,spkr: old
31.749674936140106,4.263895107557459,-7.221432434825107,5.354199518836289,73,prec: maintain
3.208209080888368e-221,2.0089377889524895e-5,5.144277976431297e-13,8.593599649445333e-8,73,load: yes
2098.6834166749572,80.90253690312373,-322.0289536551085,77.50681889953773,74,(Intercept)
84.81229097731664,16.18334269266412,38.933409319625376,16.183316381593414,74,spkr: old
24.74503863167967,4.999124002966131,-8.271275474783083,4.789303815853991,74,prec: maintain
3.5060015335191506e-135,5.759135798575221e-7,1.3253342663495333e-16,1.6736092932571061e-6,74,load: yes
2112.386826671458,98.09899861622125,-263.51244128530465,78.08378676957943,75,(Intercept)
68.78791248937783,15.789165229071111,35.973154846180876,15.789142623074708,75,spkr: old
30.70869212665308,6.213057954172318,-7.325252467070753,4.945410186837222,75,prec: maintain
4.3572166245009994e-207,5.196327305555135e-10,2.3844937708063445e-13,7.598369692208199e-7,75,load: yes
2230.615199521743,65.26404993281909,-342.1079493032144,68.1694932533153,76,(Intercept)
78.63675863674054,16.362263309161616,46.248638730579046,16.36224068388219,76,spkr: old
28.36606236309896,3.9886932938107784,-7.397146352699387,4.166268824077769,76,prec: maintain
5.304686665758192e-177,6.643825481532255e-5,1.391421725702247e-13,3.096255649978813e-5,76,load: yes
2203.6469154786573,55.680343527871926,-327.2210004759265,96.69211007860356,77,(Intercept)
67.17439540272835,15.840068089423045,47.30301610420159,15.840048889201114,77,spkr: old
32.804864149014044,3.5151580923475696,-6.917550452916294,6.104281038205823,77,prec: maintain
5.019000412785962e-236,0.00043949227410652224,4.595197561719612e-12,1.0326444790947862e-9,77,load: yes
2125.7893688504146,66.64746510142257,-340.68319255501154,75.86597959646242,78,(Intercept)
79.51754758434396,15.792089784506853,44.88613325830018,15.792068227890633,78,spkr: old
26.733588162985004,4.220306875839093,-7.589942991848461,4.804055966682962,78,prec: maintain
1.9162786413572425e-157,2.4396998307234966e-5,3.200462653355985e-14,1.55483337705513e-6,78,load: yes
2080.696495321853,31.36885712798604,-328.97740770093395,61.0494938380824,79,(Intercept)
76.33041240494885,15.848005293752225,53.46187073576952,15.847984714315526,79,spkr: old
27.25907577026208,1.9793568052600674,-6.153495999548447,3.8521928774285246,79,prec: maintain
